timestamp,simple-path,time
2021-09-09 18:57:09.344,/master/welcome,4864
2021-09-09 18:57:09.698,/master/welcome,328
2021-09-09 18:57:11.515,/master/sign-in,1676
2021-09-09 18:57:12.823,/master/welcome,610
2021-09-09 18:57:15.768,/master/welcome,350
2021-09-09 18:57:16.473,/master/welcome,596
2021-09-09 18:57:17.015,/master/welcome,347
2021-09-09 18:57:17.329,/master/welcome,268
2021-09-09 18:57:18.036,/master/sign-in,598
2021-09-09 18:57:19.328,/master/welcome,600
2021-09-09 18:57:20.775,/administrator/configuration/list-all,1188
2021-09-09 18:57:22.674,/administrator/configuration/show,1139
2021-09-09 18:57:23.122,/master/welcome,282
2021-09-09 18:57:23.825,/master/welcome,596
2021-09-09 18:57:24.201,/master/welcome,268
2021-09-09 18:57:24.813,/administrator/configuration/show,563
2021-09-09 18:57:29.535,/master/welcome,371
2021-09-09 18:57:29.838,/master/welcome,273
2021-09-09 18:57:30.54,/master/sign-in,589
2021-09-09 18:57:31.825,/master/welcome,591
2021-09-09 18:57:33.499,/master/welcome,266
2021-09-09 18:57:34.204,/master/welcome,596
2021-09-09 18:57:34.589,/master/welcome,308
2021-09-09 18:57:34.937,/master/welcome,316
2021-09-09 18:57:35.637,/master/sign-in,590
2021-09-09 18:57:36.926,/master/welcome,605
2021-09-09 18:57:37.755,/administrator/configuration/list-all,598
2021-09-09 18:57:38.575,/administrator/configuration/show,591
2021-09-09 18:57:40.146,/administrator/configuration/list-all,1182
2021-09-09 18:57:41.524,/administrator/configuration/show,642
2021-09-09 18:57:41.937,/master/welcome,247
2021-09-09 18:57:42.657,/master/welcome,608
2021-09-09 18:57:42.981,/master/welcome,237
2021-09-09 18:57:43.245,/master/welcome,235
2021-09-09 18:57:43.95,/master/sign-in,589
2021-09-09 18:57:45.236,/master/welcome,609
2021-09-09 18:57:46.076,/administrator/configuration/list-all,594
2021-09-09 18:57:46.91,/administrator/configuration/show,604
2021-09-09 18:57:47.877,/administrator/configuration/update,595
2021-09-09 18:57:48.218,/master/welcome,282
2021-09-09 18:57:48.917,/master/welcome,592
2021-09-09 18:57:53.55,/master/welcome,294
2021-09-09 18:57:53.811,/master/welcome,232
2021-09-09 18:57:54.511,/master/sign-in,589
2021-09-09 18:57:55.8,/master/welcome,612
2021-09-09 18:57:57.506,/master/welcome,277
2021-09-09 18:57:58.213,/master/welcome,597
2021-09-09 18:57:58.538,/master/welcome,247
2021-09-09 18:57:58.802,/master/welcome,233
2021-09-09 18:57:59.519,/master/sign-in,589
2021-09-09 18:58:00.816,/master/welcome,615
2021-09-09 18:58:01.652,/manager/work-plan/list-mine,594
2021-09-09 18:58:02.751,/master/welcome,269
2021-09-09 18:58:03.014,/master/welcome,234
2021-09-09 18:58:03.727,/master/sign-in,603
2021-09-09 18:58:05.047,/master/welcome,612
2021-09-09 18:58:05.883,/manager/work-plan/list-mine,591
2021-09-09 18:58:07.771,/manager/work-plan/show,1158
2021-09-09 18:58:09.088,/manager/work-plan/update,590
2021-09-09 18:58:13.787,/master/welcome,330
2021-09-09 18:58:14.046,/master/welcome,230
2021-09-09 18:58:14.754,/master/sign-in,597
2021-09-09 18:58:16.035,/master/welcome,613
2021-09-09 18:58:17.708,/master/welcome,254
2021-09-09 18:58:18.403,/master/welcome,586
2021-09-09 18:58:18.727,/master/welcome,250
2021-09-09 18:58:18.974,/master/welcome,218
2021-09-09 18:58:19.694,/master/sign-in,610
2021-09-09 18:58:20.997,/master/welcome,606
2021-09-09 18:58:21.837,/manager/work-plan/list-mine,588
2021-09-09 18:58:23.086,/master/welcome,265
2021-09-09 18:58:23.394,/manager/work-plan/show,280
2021-09-09 18:58:28.026,/master/welcome,309
2021-09-09 18:58:28.32,/master/welcome,266
2021-09-09 18:58:29.037,/master/sign-in,605
2021-09-09 18:58:30.326,/master/welcome,597
2021-09-09 18:58:32.034,/master/welcome,263
2021-09-09 18:58:32.755,/master/welcome,613
2021-09-09 18:58:33.113,/master/welcome,281
2021-09-09 18:58:33.367,/master/welcome,223
2021-09-09 18:58:34.072,/master/sign-in,597
2021-09-09 18:58:35.396,/master/welcome,625
2021-09-09 18:58:36.236,/manager/work-plan/create,595
2021-09-09 18:58:37.808,/master/welcome,611
2021-09-09 18:58:38.603,/manager/work-plan/list-mine,594
2021-09-09 18:58:39.432,/manager/work-plan/show,598
2021-09-09 18:58:40.392,/manager/work-plan/68/tasks/list,607
2021-09-09 18:58:41.592,/manager/work-plan/68/tasks/create,1140
2021-09-09 18:59:11.995,/master/welcome,269
2021-09-09 18:59:12.241,/master/welcome,216
2021-09-09 18:59:12.949,/master/sign-in,596
2021-09-09 18:59:14.266,/master/welcome,608
2021-09-09 18:59:15.662,/manager/task/create,1148
2021-09-09 18:59:17.293,/manager/task/create,609
2021-09-09 18:59:17.605,/master/welcome,253
2021-09-09 18:59:18.333,/master/welcome,603
2021-09-09 18:59:18.656,/master/welcome,249
2021-09-09 18:59:18.907,/master/welcome,222
2021-09-09 18:59:19.64,/master/sign-in,608
2021-09-09 18:59:20.946,/master/welcome,610
2021-09-09 18:59:21.787,/manager/task/create,592
2021-09-09 18:59:23.242,/manager/task/create,609
2021-09-09 18:59:23.553,/master/welcome,249
2021-09-09 18:59:24.258,/master/welcome,590
2021-09-09 18:59:24.588,/master/welcome,259
2021-09-09 18:59:24.844,/master/welcome,213
2021-09-09 18:59:25.579,/master/sign-in,606
2021-09-09 18:59:26.895,/master/welcome,609
2021-09-09 18:59:27.73,/manager/task/create,588
2021-09-09 18:59:29.335,/manager/task/create,629
2021-09-09 18:59:29.644,/master/welcome,250
2021-09-09 18:59:30.35,/master/welcome,597
2021-09-09 18:59:30.709,/master/welcome,282
2021-09-09 18:59:30.963,/master/welcome,223
2021-09-09 18:59:31.68,/master/sign-in,605
2021-09-09 18:59:33.017,/master/welcome,607
2021-09-09 18:59:33.87,/manager/task/create,609
2021-09-09 18:59:35.466,/manager/task/create,609
2021-09-09 18:59:35.777,/master/welcome,251
2021-09-09 18:59:36.498,/master/welcome,611
2021-09-09 18:59:41.118,/master/welcome,294
2021-09-09 18:59:41.381,/master/welcome,232
2021-09-09 18:59:42.078,/master/sign-in,588
2021-09-09 18:59:43.377,/master/welcome,609
2021-09-09 18:59:45.052,/master/welcome,266
2021-09-09 18:59:45.766,/master/welcome,605
2021-09-09 18:59:46.092,/master/welcome,236
2021-09-09 18:59:46.34,/master/welcome,229
2021-09-09 18:59:47.045,/master/sign-in,595
2021-09-09 18:59:48.333,/master/welcome,606
2021-09-09 18:59:49.178,/manager/work-plan/list-mine,597
2021-09-09 18:59:50.485,/master/welcome,260
2021-09-09 18:59:50.766,/manager/work-plan/list-mine,250
2021-09-09 18:59:55.395,/master/welcome,292
2021-09-09 18:59:55.655,/master/welcome,232
2021-09-09 18:59:56.359,/master/sign-in,596
2021-09-09 18:59:57.675,/master/welcome,607
2021-09-09 18:59:59.354,/master/welcome,252
2021-09-09 19:00:00.056,/master/welcome,593
2021-09-09 19:00:00.383,/master/welcome,252
2021-09-09 19:00:01.162,/anonymous/work-plan/list,594
2021-09-09 19:00:03.005,/anonymous/work-plan/show,609
2021-09-09 19:00:04.046,/anonymous/work-plan/list,608
2021-09-09 19:00:04.341,/master/welcome,250
2021-09-09 19:00:05.128,/anonymous/work-plan/list,599
2021-09-09 19:00:06.164,/master/welcome,232
2021-09-09 19:00:06.483,/manager/work-plan/show,256
2021-09-09 19:00:11.118,/master/welcome,303
2021-09-09 19:00:11.381,/master/welcome,234
2021-09-09 19:00:12.078,/master/sign-in,590
2021-09-09 19:00:13.366,/master/welcome,609
2021-09-09 19:00:15.059,/master/welcome,267
2021-09-09 19:00:15.764,/master/welcome,597
2021-09-09 19:00:16.062,/master/welcome,221
2021-09-09 19:00:16.827,/anonymous/work-plan/list,597
2021-09-09 19:00:18.735,/anonymous/work-plan/show,608
2021-09-09 19:00:19.787,/anonymous/work-plan/list,606
2021-09-09 19:00:20.065,/master/welcome,234
2021-09-09 19:00:20.865,/anonymous/work-plan/list,595
2021-09-09 19:00:21.902,/master/welcome,266
2021-09-09 19:00:22.202,/manager/work-plan/list-mine,276
2021-09-09 19:00:26.793,/master/welcome,270
2021-09-09 19:00:27.056,/master/welcome,233
2021-09-09 19:00:27.759,/master/sign-in,593
2021-09-09 19:00:29.033,/master/welcome,608
2021-09-09 19:00:30.72,/master/welcome,266
2021-09-09 19:00:31.423,/master/welcome,595
2021-09-09 19:00:31.748,/master/welcome,233
2021-09-09 19:00:32.0,/master/welcome,222
2021-09-09 19:00:32.704,/master/sign-in,595
2021-09-09 19:00:34.041,/master/welcome,628
2021-09-09 19:00:34.926,/administrator/dashboard/show,623
2021-09-09 19:00:35.511,/master/welcome,253
2021-09-09 19:00:35.804,/administrator/dashboard/show,265
2021-09-09 19:00:36.125,/master/welcome,249
2021-09-09 19:00:36.852,/master/sign-in,610
2021-09-09 19:00:38.158,/master/welcome,614
2021-09-09 19:00:38.512,/administrator/dashboard/show,273
2021-09-09 19:00:38.8,/master/welcome,234
2021-09-09 19:00:39.535,/master/welcome,609
2021-09-09 19:00:44.122,/master/welcome,274
2021-09-09 19:00:44.386,/master/welcome,233
2021-09-09 19:00:45.089,/master/sign-in,590
2021-09-09 19:00:46.364,/master/welcome,592
2021-09-09 19:00:48.035,/master/welcome,251
2021-09-09 19:00:48.753,/master/welcome,589
2021-09-09 19:00:49.094,/master/welcome,268
2021-09-09 19:00:49.349,/master/welcome,231
2021-09-09 19:00:50.049,/master/sign-in,594
2021-09-09 19:00:51.371,/master/welcome,596
2021-09-09 19:00:52.238,/authenticated/task/list,607
2021-09-09 19:00:52.828,/master/welcome,284
2021-09-09 19:00:53.079,/master/welcome,220
2021-09-09 19:00:53.812,/master/sign-in,623
2021-09-09 19:00:55.108,/master/welcome,606
2021-09-09 19:00:55.969,/authenticated/task/list,609
2021-09-09 19:00:56.508,/master/welcome,247
2021-09-09 19:00:56.803,/authenticated/task/list,264
2021-09-09 19:00:57.117,/master/welcome,237
2021-09-09 19:00:57.4,/authenticated/task/show,252
2021-09-09 19:01:01.987,/master/welcome,289
2021-09-09 19:01:02.246,/master/welcome,231
2021-09-09 19:01:02.946,/master/sign-in,591
2021-09-09 19:01:04.237,/master/welcome,608
2021-09-09 19:01:05.897,/master/welcome,239
2021-09-09 19:01:06.615,/master/welcome,611
2021-09-09 19:01:06.955,/master/welcome,263
2021-09-09 19:01:07.208,/master/welcome,228
2021-09-09 19:01:07.921,/master/sign-in,605
2021-09-09 19:01:09.188,/master/welcome,591
2021-09-09 19:01:10.06,/manager/task/create,610
2021-09-09 19:01:11.931,/master/welcome,602
2021-09-09 19:01:12.696,/manager/task/list,594
2021-09-09 19:01:13.54,/manager/task/show,598
2021-09-09 19:01:14.235,/master/welcome,249
2021-09-09 19:01:14.941,/master/welcome,593
2021-09-09 19:01:15.265,/master/welcome,247
2021-09-09 19:01:15.573,/master/welcome,280
2021-09-09 19:01:16.273,/master/sign-in,591
2021-09-09 19:01:17.578,/master/welcome,607
2021-09-09 19:01:18.419,/manager/task/create,594
2021-09-09 19:01:20.227,/master/welcome,598
2021-09-09 19:01:21.005,/manager/task/list,595
2021-09-09 19:01:21.822,/manager/task/show,590
2021-09-09 19:01:22.55,/master/welcome,247
2021-09-09 19:01:23.242,/master/welcome,592
2021-09-09 19:01:23.629,/master/welcome,313
2021-09-09 19:01:23.908,/master/welcome,248
2021-09-09 19:01:24.619,/master/sign-in,599
2021-09-09 19:01:25.907,/master/welcome,611
2021-09-09 19:01:26.746,/manager/task/create,594
2021-09-09 19:01:28.565,/master/welcome,590
2021-09-09 19:01:29.363,/manager/task/list,595
2021-09-09 19:01:30.205,/manager/task/show,595
2021-09-09 19:01:30.909,/master/welcome,250
2021-09-09 19:01:31.629,/master/welcome,597
2021-09-09 19:01:31.941,/master/welcome,237
2021-09-09 19:01:32.192,/master/welcome,220
2021-09-09 19:01:32.9,/master/sign-in,596
2021-09-09 19:01:34.167,/master/welcome,590
2021-09-09 19:01:34.982,/manager/task/create,595
2021-09-09 19:01:36.791,/master/welcome,603
2021-09-09 19:01:37.585,/manager/task/list,597
2021-09-09 19:01:38.405,/manager/task/show,591
2021-09-09 19:01:39.087,/master/welcome,234
2021-09-09 19:01:39.822,/master/welcome,607
2021-09-09 19:01:40.135,/master/welcome,240
2021-09-09 19:01:40.39,/master/welcome,223
2021-09-09 19:01:41.084,/master/sign-in,590
2021-09-09 19:01:42.383,/master/welcome,605
2021-09-09 19:01:43.227,/manager/task/create,596
2021-09-09 19:01:45.024,/master/welcome,601
2021-09-09 19:01:45.788,/manager/task/list,599
2021-09-09 19:01:46.628,/manager/task/show,614
2021-09-09 19:01:47.309,/master/welcome,236
2021-09-09 19:01:48.011,/master/welcome,593
2021-09-09 19:01:48.337,/master/welcome,253
2021-09-09 19:01:48.615,/master/welcome,236
2021-09-09 19:01:49.322,/master/sign-in,594
2021-09-09 19:01:50.603,/master/welcome,598
2021-09-09 19:01:51.442,/manager/task/create,595
2021-09-09 19:01:53.236,/master/welcome,593
2021-09-09 19:01:54.034,/manager/task/list,601
2021-09-09 19:01:54.863,/manager/task/show,598
2021-09-09 19:01:55.558,/master/welcome,247
2021-09-09 19:01:56.265,/master/welcome,596
2021-09-09 19:01:56.556,/master/welcome,212
2021-09-09 19:01:56.821,/master/welcome,235
2021-09-09 19:01:57.554,/master/sign-in,626
2021-09-09 19:01:58.877,/master/welcome,604
2021-09-09 19:01:59.744,/manager/task/create,589
2021-09-09 19:02:01.51,/master/welcome,594
2021-09-09 19:02:02.273,/manager/task/list,591
2021-09-09 19:02:03.103,/manager/task/show,597
2021-09-09 19:02:03.787,/master/welcome,235
